icao,name,lat,lon,runways,ils
MM23,Rancho Santa Ynes,29.725943,-114.699636,1,0
MM25,Ciudad Guzman,19.708521,-103.49016,1,0
MM26,San Ignacio 1,27.2966335,-112.9385485,1,0
MM27,Cementos Mexicanos,21.984049,-98.961929,1,0
MM28,Tizayuca,19.8739765,-98.943592,1,0
MM29,Ta Lo De Soto,16.463457,-98.392975,1,0
MM30,Campo Gobierno,24.6585,-107.5522545,1,0
MM31,Fausto Vega Santander,20.946839,-97.375068,1,0
MM32,Puerto Libertad North,29.929611,-112.656125,1,0
MM36,Rancho San Salvador Northeast,26.6784665,-100.170589,1,0
MM37,Casa Madero,25.506214,-102.2024595,1,0
MM38,Falcon Dam,26.521111,-99.148611,1,0
MM39,Guamuchil,25.438742,-108.091939,1,0
MM41,Leon Gonzales Pie De La Cuesta,16.9102455,-99.988719,1,0
MM42,Muzquiz New,27.856293,-101.5258305,1,0
MM44,Agualeguas Old,26.3044025,-99.550193,1,0
MM45,Alamos,27.037882,-108.948285,1,0
MM48,Ciudad Pemex,17.880139,-92.475667,1,0
MM49,Nas Tulum,20.2273345,-87.438204,1,0
MM50,Cosala,24.420568,-106.7020845,1,0
MM51,Rancho Guadalupe South,26.635554,-100.8897775,1,0
MM52,Campo Cuatro Milpas,25.652244,-108.5381305,1,0
MM53,Nuevo Dolores,24.061476,-98.4155585,1,0
MM54,Rancho Marina Vieja,23.738126,-98.0612475,1,0
MM56,Xicotencatl,22.9539375,-98.959592,1,0
MM57,Nas Salina Cruz,16.212635,-95.2015835,1,0
MM58,Guerrero Negro,28.0260695,-114.0240045,1,0
MM59,Pablo L Sidar,19.093424,-102.393607,1,0
MM61,Ixmiquilpan,20.4859695,-99.258825,1,0
MM63,Autlan,19.745296,-104.3365125,1,0
MM64,Cuatro Cienegas New,26.990451,-102.0328015,1,0
MM65,Agua Prieta South,31.25142975,-109.61140275,2,0
MM66,Coahuayana,18.68456,-103.6756305,1,0
MM67,Matehuala,23.6765805,-100.6228265,1,0
MM68,Mina Hercules,28.03729225,-103.770172,2,0
MM69,Tacicuri,30.674453,-110.9312455,1,0
MM71,Ciudad Constitucion,25.0537795,-111.614865,1,0
MM72,Cupul,21.155657,-88.172893,1,0
MM73,Huetamo,18.527354,-100.850582,1,0
MM75,Agua Prieta Southwest,31.2429235,-109.6250885,1,0
MM76,San Luis Rio Colorado,32.4453415,-114.797928,1,0
MM77,Las Delicias,28.213068,-105.4478275,1,0
MM79,El Fuerte,26.3982165,-108.6115095,1,0
MM80,Rancho La Milpita,30.4809365,-109.6439805,1,0
MM81,Isla Socorro,18.774153,-110.9303235,1,0
MM82,Laguna Del Rey,27.023661,-103.375496,1,0
MM84,Parral,26.922108,-105.7824165,1,0
MMAA,General Juan N Alvarez Intl,16.75599025,-99.75175625,2,2
MMAL,Agualeguas,26.333965,-99.542436,1,0
MMAN,Del Norte Intl,25.865834,-100.239953,2,0
MMAS,Jesus Teran Intl,21.7039895,-102.317148,2,0
MMBT,Bahias De Huatulco Intl,15.7753165,-96.2625725,1,0
MMCB,General Mariano Matamoros,18.834764,-99.2613,1,0
MMCC,Ciudad Acuna Intl New,29.333918,-101.1008905,1,0
MMCE,Ciudad Del Carmen Intl,18.6518695,-91.7994805,1,0
MMCG,Nuevo Casas Grandes,30.39945225,-107.87401325,2,0
MMCH,Chilpancingo,17.5737665,-99.514339,1,0
MMCL,Culiacan Intl,24.765658,-107.476106,1,0
MMCM,Chetumal Intl,18.5046665,-88.326847,1,0
MMCN,Ciudad Obregon Intl,27.392625,-109.8330975,1,0
MMCP,Ingeniero Alberto Acuna Ongay Intl,19.8167945,-90.500314,1,0
MMCS,Abraham Gonzalez Intl,31.63691225,-106.42779175,2,0
MMCT,Chichen Itza Intl,20.6412945,-88.4462195,1,0
MMCU,General R Fierro Villalobos Intl,28.7017521666667,-105.96554,3,1
MMCV,General Pedro Jose Mendez Intl,23.70672975,-98.96150625,2,0
MMCY,Celaya,20.545993,-100.8865485,1,0
MMCZ,Cozumel Intl,20.5228445,-86.92814225,2,0
MMDO,Durango Intl,24.124193,-104.5280125,1,0
MMEP,Tepic,21.419453,-104.8425795,1,0
MMES,Ensenada,31.7952805,-116.602772,1,0
MMGL,Don Miguel Hidalgo Y Costilla Intl,20.52457525,-103.30882475,2,2
MMGM,General Jose Maria Yanez Intl,27.9689845,-110.9251695,1,0
MMHC,Tehuacan,18.497189,-97.4199415,1,0
MMHO,General Ignacio P Garcia Intl,29.095223,-111.05114125,2,0
MMIA,Colima,19.276968,-103.577536,1,0
MMIM,Isla Mujeres,21.2450335,-86.7399665,1,0
MMIO,Plan De Guadalupe Intl,25.54212275,-100.93030125,2,1
MMIT,Ixtepec,16.449336,-95.0936985,1,0
MMJA,Lencero,19.4750835,-96.7975045,1,0
MMJC,Atizapan De Zaragoza,19.574811,-99.288849,1,0
MMLC,Lazaro Cardenas,18.0017305,-102.2205235,1,0
MMLM,Valle Del Fuerte Intl,25.6851805,-109.0807015,1,0
MMLO,Guanajuato Intl,20.9934625,-101.4808475,1,0
MMLP,General Manuel Marquez De Leon Intl,24.0726945,-110.3624735,1,1
MMLT,Loreto Intl,25.9891945,-111.348347,1,0
MMMA,General Servando Canales Intl,25.7698945,-97.5253095,1,0
MMMD,Licenciado Manuel Crescencio Rejon Int,20.93203475,-89.6516105,2,1
MMML,General Rodolfo Sanchez Taboada Intl,32.630667,-115.242439,1,0
MMMM,General Francisco J Mujica Intl,19.85049408,-101.02526258,1,0
MMMT,Minatitlan,18.1034195,-94.5806815,1,0
MMMV,Monclova Intl,26.95573075,-101.4701335,2,0
MMMX,Licenciado Benito Juarez Intl,19.43630772,-99.0721042,2,2
MMMY,General Mariano Escobedo Intl,25.77865225,-100.105852,2,1
MMMZ,General Rafael Buelna Intl,23.1613555,-106.2646975,1,1
MMNG,Nogales Intl,31.2260835,-110.9770445,1,0
MMNL,Quetzalcoatl Intl,27.4437795,-99.57046,1,0
MMOX,Xoxocotlan Intl,16.9987015,-96.7259445,1,0
MMPA,Tajin,20.60267,-97.4608375,1,0
MMPB,Hermanos Serdan Intl,19.1581445,-98.371446,1,0
MMPC,Ingeniero Juan Guillermo Villasana,20.0772,-98.7828155,1,0
MMPE,Puerto Penasco,31.35265025,-113.524477,2,0
MMPG,Piedras Negras Intl,28.627393,-100.53521,1,0
MMPN,Licenciado Y Gen Ignacio Lopez Rayon,19.396692,-102.0390555,1,0
MMPP,Punta Pescadero,23.8034165,-109.707268,1,0
MMPQ,Palenque Intl,17.5334305,-91.984517,1,0
MMPR,Licenciado Gustavo Diaz Ordaz Intl,20.6800695,-105.2541525,1,0
MMPS,Puerto Escondido Intl,15.8768615,-97.089117,1,0
MMPY,Playacar,20.622696,-87.08212787,1,0
MMQT,Queretaro Intercontinental,20.6172885,-100.185657,1,0
MMRX,General Lucio Blanco Intl,26.008907,-98.2285135,1,0
MMSC,San Cristobal De Las Casas,16.690268,-92.530057,1,0
MMSD,Los Cabos Intl,23.15185,-109.721044,1,0
MMSF,San Felipe Intl,30.930208,-114.808625,1,0
MMSP,Ponciano Arriaga Intl,22.2586875,-100.93257975,2,0
MMTA,Tlaxcala,19.5379625,-98.1734665,1,0
MMTB,General Div P A Angel H Corzo Molina,16.739918,-93.173296,1,0
MMTC,Torreon Intl,25.565639,-103.40538875,2,0
MMTG,Angel Albino Corzo,16.561821,-93.026082,1,0
MMTJ,General Abelardo L Rodriguez Intl,32.5410625,-116.970158,1,1
MMTM,General Francisco Javier Mina Intl,22.2964481666667,-97.8659295,3,1
MMTN,Tamuin,22.038292,-98.806503,1,0
MMTO,Toluca Lic. Adolfo Lopez Mateos,19.337366265,-99.567256365,1,1
MMTP,Tapachula Intl,14.7943375,-92.3700235,1,0
MMUN,Cancun International,21.042287,-86.8733325,2,2
MMVA,C P A Carlos Rovirosa Intl,17.996986,-92.817361,1,0
MMVR,General Heriberto Jara Intl,19.14195925,-96.18663125,2,0
MMZC,General Leobardo C Ruiz Intl,22.89792375,-102.684945,2,0
MMZH,Ixtapa Zihuatanejo Intl,17.601568,-101.460535,1,0
MMZM,Zamora,20.045606,-102.2757055,1,0
MMZO,Playa De Oro Intl,19.144779,-104.5586305,1,0
MMZP,Zapopan,20.755909,-103.46517375,2,0
MN01,Hammars Farm,47.28330138,-96.61701667,1,0
MN04,Aggies Landing,45.77357388,-95.26281112,1,0
MN06,Pulkrabek Private Lndg Fld,48.04997472,-96.78367667,1,0
MN11,Lorenz,45.29996,-95.54503223,1,0
MN12,Robco,47.19888888,-94.75222223,2,0
MN13,Moberg Air Base,47.49606277,-94.95278084,1,0
MN15,Empire Farm Strip,44.79496222,-93.85385473,1,0
MN16,Holmes Private Airfield,46.29718916,-94.26833195,1,0
MN17,Jackson Field,46.27218888,-94.23944167,1,0
MN18,Barrett,46.17815888,-94.08860167,1,0
MN20,Runkes Field,44.9105175,-94.57137889,1,0
MN22,Flying A,43.81968555,-92.33350084,1,0
MN23,Dupres,45.31579888,-92.88577028,1,0
MN24,Surfside,45.14996611,-93.11688889,1,0
MN28,Lux Strip,44.9830175,-94.74805195,1,0
MN31,L & M Aerodrome,45.06218444,-94.57915917,1,0
MN32,Nietz Airstrip,44.19135472,-92.45268056,1,0
MN37,Sheltons - Private,46.94493916,-92.35713362,1,0
MN38,Spud Field,47.92497777,-96.98368667,1,0
MN40,Meadowvale,45.362465,-93.5885725,1,0
MN42,Oak Lake Air Strip,47.6585725,-95.94614528,1,0
MN45,Jennrich Fld,44.56607666,-93.13215973,1,0
MN46,Lucht Field,44.60413277,-93.09188084,1,0
MN49,Tuma - Private,44.42385194,-93.48439306,1,0
MN50,Arthur Field,48.37024527,-95.80694917,1,0
MN51,Bowers,45.45357472,-92.97472223,1,0
MN52,Gospel Ranch,47.22910416,-93.09214445,1,0
MN53,Stanley Fld,45.58218444,-96.57645389,1,0
MN57,Maurice Sugden Flying Svc Private Stri,48.78970388,-96.93589028,1,0
MN58,Sky Meadow,44.697745,-92.86409417,1,0
MN60,Itzen Air Strip,45.76329416,-96.21561556,1,0
MN61,Ward,43.76023777,-93.17798028,1,0
MN62,Quast,44.84996222,-94.35026028,1,0
MN63,Stocker - Private,44.68329611,-93.63690167,3,0
MN64,H Reder Fld,43.69579222,-95.17249445,1,0
MN66,Ingleside,45.08107416,-93.66829584,1,0
MN67,Sky Park,44.659685,-93.51828612,1,0
MN68,Pangerl,45.70079555,-93.37161723,1,0
MN69,Maple,45.00274055,-93.67190612,1,0
MN71,Ziermann,44.87496222,-93.89191195,1,0
MN74,B & D Flyers Intl,43.83051388,-93.84050612,1,0
MN76,Joyner,45.31663138,-93.81691667,1,0
MN77,Martins Field,46.92357361,-96.71563362,1,0
MN79,Schroeder,45.43135472,-93.85775306,1,0
MN81,J J And T,47.98886861,-97.03118584,1,0
MN84,Bachand,47.81384972,-95.8919725,1,0
MN85,Swiderski Field,46.03329305,-93.66135584,1,0
MN86,Sky Manor Aero Estates,47.04579222,-95.12252084,2,0
MN88,Empire Valley,45.28690777,-94.67527778,2,0
MN89,Aerovilla,46.61662611,-95.65032139,1,0
MN90,Perkins Lazy Meadows,44.03552555,-96.31336806,1,0
MN91,Reynolds Field,45.53746444,-93.51412417,1,0
MN92,Lennartson,46.74994222,-92.30019112,1,0
MN93,Chandler Field,46.10552138,-94.51695389,1,0
MN95,Velo Airstrip,46.51107027,-96.19200473,1,0
MN96,Rohwer,43.59829861,-95.81696084,1,0
MN97,Thens Private Airstrip,45.59024277,-94.20443584,1,0
MN98,Aero-plain,45.41135333,-93.38467612,1,0
MN99,Serenity,44.915556,-94.08889,1,0
MNBL,Bluefields,11.990961,-83.7740865,1,0
MNBR,Los Brasiles,12.190043,-86.3538735,1,0
MNFC,Punta Huete,12.353361,-86.182944,1,0
MNLN,Leon,12.428014,-86.9023625,1,0
MNMG,Managua Intl,12.141493,-86.168178,1,1
MNMR,Montelimar,11.8051555,-86.5113415,1,0
MNPC,Puerto Cabezas,14.0460835,-83.3867085,1,0
MO01,Cuinche,37.25004722,-93.10601445,1,0
MO03,Moders,38.42422055,-90.58290306,1,0
MO04,Lyell,39.7167075,-91.85016528,1,0
MO05,Kahoka Municipal,40.42504055,-91.71266417,1,0
MO09,Sharpe Farms,40.0234735,-91.87375,1,0
MO1,Richland Muni,37.8748595,-92.408474,1,0
MO11,Lincoln Municipal,38.40391055,-93.33298306,1,0
MO13,Twin City Airpark,37.31394277,-89.99732445,1,0
MO15,Beckner Fld,37.38754555,-92.95740056,1,0
MO17,Montgomery-wehrman,39.01254083,-91.41932501,1,0
MO18,Clevenger,38.94722944,-94.24911362,1,0
MO23,Phillips Fld,38.633361,-92.5335225,1,0
MO24,Osceola Municipal,38.01669722,-93.70020917,1,0
MO25,Watson,40.07083472,-94.1460625,1,0
MO26,Peterson Farm,39.39389111,-94.35300306,1,0
MO28,Plattsburg Airpark,39.59444305,-94.46272862,1,0
MO29,Inter-state,38.77223138,-94.33494806,1,0
MO3,Stockton Muni,37.660275,-93.8168335,1,0
MO31,Malina,37.04949666,-93.07240084,1,0
MO32,Princeton-kauffman Memorial,40.42084194,-93.59883251,1,0
MO42,Flying Bar H Ranch,37.18338222,-93.13351501,1,0
MO47,Bollinger-crass Memorial,37.006995,-91.00707112,1,0
MO50,Wentzville,38.82135569,-90.83399652,1,0
MO51,Schaback Strip,39.42360916,-94.84773973,1,0
MO52,Skyriders,37.86670111,-93.38353223,1,0
MO53,Windsor Municipal,38.54612861,-93.50743195,1,0
MO54,Dudley,36.78199833,-90.08898556,1,0
MO56,Lost Mine,36.5142305,-92.6401665,1,0
MO57,Henderson Mounds E B G,36.70700138,-89.46674223,1,0
MO58,Waldemer Flying W Ranch,36.65838999,-90.64039473,1,0
MO6,Washington Mem,38.5875845,-90.993806,1,0
MO60,Durham Farm,38.57917833,-94.4830075,1,0
MO61,Bel-voir Acres,36.5584,-93.64185806,1,0
MO62,Hibbs Farm,40.51026722,-94.58162945,1,0
MO64,Kimberling Airways,36.60978555,-93.44463112,1,0
MO65,Misty Meadows,36.58339666,-93.10295584,1,0
MO66,Ferguson,37.33199138,-92.89739806,1,0
MO67,Hayes Field,36.71116666,-90.31399528,2,0
MO68,Eads Ridge,37.40532222,-93.09962778,1,0
MO72,Flying J Ranch,37.04032805,-90.86679,1,0
MO73,Rolling Shoals Farm,36.98755194,-90.55844889,1,0
MO74,Cedar Creek,38.92226194,-92.16962723,1,0
MO75,Brownsberger,38.3050225,-94.05327612,1,0
MO76,Cleveland,40.3416625,-95.30997806,1,0
MO77,Arnika Ranch,36.97505444,-92.54266612,1,0
MO78,Stickle Cattle Farms,38.31671111,-91.78350001,1,0
MO79,Sky Ranch Ii,37.67921555,-90.71540306,1,0
MO8,North Central Missouri Regional,39.770014,-93.012742,1,0
MO80,Johnstons Nest Aerodrome,37.16060722,-92.32349556,1,0
MO81,Dove Airstrip,37.67088333,-90.61484584,2,0
MO82,Howard,40.408925,-92.05684389,1,0
MO83,Widmark,40.25307666,-92.95492778,1,0
MO84,Viburnum,37.716528,-91.1331945,1,0
MO87,Powis,38.94584111,-94.16189056,1,0
MO88,Feutz,39.10004138,-92.00934389,1,0
MO89,Bar-vik,38.17419722,-92.85852389,1,0
MO93,Lauries Landing,37.51865333,-93.09296278,1,0
MO94,Starr,39.49999777,-94.58023195,1,0
MO95,Hawkins,39.44168416,-93.66215751,1,0
MO96,Ray Johnson Inc,37.41615861,-90.96345723,1,0
MO98,Flying M Ranch,38.71306527,-94.58495445,1,0
MO99,Miller,38.11641888,-93.07713945,1,0
MOS,Moses Point,64.698183,-162.0573,2,0
MP00,Cap Justiniano Montenegro,7.5568805,-80.0233415,1,0
MP01,Finca Ceiba,8.355,-82.836389,1,0
MP02,Finca 45,9.5421735,-82.733285,1,0
MP03,La Cabezona,8.345632,-82.5042695,1,0
MP17,Finca 67,9.431113,-82.497382,1,0
MP18,Penonome,8.503833,-80.360333,1,0
MP19,Cap Scarlet Martinez,8.3758735,-80.127871,1,0
MP20,Augusto Vergara,7.857375,-80.276089,1,0
MP21,Alvaro Berroa,8.7703875,-82.6643555,1,0
MP22,Ingenio Santa Rosa,8.1952225,-80.658694,1,0
MP23,Calzada Larga,9.166285,-79.545079,1,0
MP24,Chame,8.5884595,-79.8897185,1,0
MP26,Punta Cocos,8.2248475,-78.9043525,1,0
MP27,Deborah,9.5161345,-82.5954625,1,0
MPBO,Bocas Del Toro Intl,9.340854,-82.2508415,1,0
MPCE,Alonso Valderrama,7.9878345,-80.4097375,1,0
MPCH,Cap Manuel Nino Intl,9.458636,-82.516807,1,0
MPDA,Enrique Malek Intl,8.3910015,-82.434978,1,0
MPEJ,Enrique Adolfo Jimenez,9.356639,-79.867414,1,0
MPHO,Howard,8.914796,-79.599633,1,0
MPLP,Captain Ramon Xatruch,8.4061493,-78.14184669,1,0
MPMG,Albrook Marcos A Gelabert Intl,8.9733405,-79.555585,1,0
MPSA,Ruben Cantu,8.085597,-80.9452515,1,0
MPTO,Tocumen Intl,9.0713635,-79.3834575,2,1
MPZZ,Finca 32,9.4270855,-82.5626615,1,0
MRAO,Aerotortuguero,10.420096,-83.60986,1,0
MRBA,Buenos Aires,9.1636055,-83.3298725,1,0
MRBC,Barra Del Colorado,10.7687365,-83.5856135,1,0
MRCC,Coto 47,8.601557,-82.9686135,1,0
MRCH,Chacarita,9.981408,-84.772736,1,0
MRCV,Cabo Velas,10.3557,-85.852893,1,0
MRCX,Laguna San Ignacio,26.854387,-113.139336,1,0
MRDC,Duacari 2,10.3514945,-83.630503,1,0
MREC,El Carmen De Siquirres,10.202032,-83.4721665,1,0
MRFI,Nuevo Palmar Sur,8.9163475,-83.5072655,1,0
MRGF,Golfito,8.653775,-83.181932,1,0
MRGP,Guapiles,10.217193,-83.7970015,1,0
MRLB,Daniel Oduber Quiros Intl,10.593289,-85.54441,1,0
MRLC,Los Chiles,11.0352775,-84.706108,1,0
MRLM,Limon Intl,9.9579595,-83.0220055,1,0
MRNS,Nosara,9.9764945,-85.6529595,1,0
MROC,San Jose Juan Santamaria Intl,9.9939265,-84.2088845,1,1
MRPD,Pandora,9.732169,-82.9832135,1,0
MRPM,Palmar Sur,8.9510235,-83.4685835,1,0
MRPV,Tobias Bolanos Intl,9.9570515,-84.139797,1,0
MRQP,La Managua,9.443164,-84.1297705,1,0
MRSG,Santa Clara De Guapiles,10.2882795,-83.7135195,1,0
MRSL,Salama,8.833056,-83.25000002,1,0
MRSV,San Vito De Java,8.826111,-82.958885,1,0
MRTR,Tambor,9.73488,-85.01564,1,0
MRUP,Upala,10.8921845,-85.0161555,1,0
MS08,Abide Airpark,33.30567388,-90.99038195,1,0
MS09,Glidwell Flying Service,34.10177555,-90.70121167,1,0
MS10,Turner Field,33.15845805,-90.50425667,1,0
MS11,Mohr Farm,32.20848194,-89.94174751,1,0
MS12,Lake Washington,33.10734416,-91.06843973,1,0
MS13,Eifling Farms,33.07567888,-90.95343612,1,0
MS14,Tonnar,33.0284575,-90.95343612,1,0
MS15,Country Club,33.33122861,-91.03705,1,0
MS18,Dilworth,34.77,-88.60555556,1,0
MS20,Newell Flying Service,33.35484249,-90.57897917,1,0
MS21,Lester Field,33.332065,-90.58203501,1,0
MS22,Murphey Flying Service,33.48900861,-90.35702917,1,0
MS23,Forest Home,31.0066665,-91.2030555,1,0
MS24,Joe Sanford Field,32.24681555,-90.58232112,1,0
MS25,Huntley,33.39872777,-90.96760334,1,0
MS27,Tate,33.41678333,-90.89176695,1,0
MS28,Alcorn State University,31.86877166,-91.13483056,1,0
MS29,Mantachie,34.38260249,-88.53338306,1,0
MS33,Hobbs,33.41678666,-90.49453139,1,0
MS34,Reality Plantation,32.69818888,-90.94649251,1,0
MS35,Wade,32.98123638,-90.96538112,1,0
MS37,West Bolivar Flying Service,33.6533345,-90.990558,1,0
MS38,Flautt,33.87233666,-90.28342167,1,0
MS39,Smith County,31.82099305,-89.45839917,1,0
MS40,Southland Flying Service Inc.,33.22555555,-90.24666667,1,0
MS41,Flying Y Service,34.0001125,-90.42509306,1,0
MS42,Mississippi Petrified Forest,32.52041833,-90.32370223,1,0
MS43,Whitaker,32.55180527,-90.83038001,1,0
MS44,Bell,33.50011416,-91.06677362,1,0
MS45,Dale Landing Strip,32.15626305,-91.12455389,1,0
MS49,Hoppy Field,31.40850694,-90.52509834,1,0
MS50,Clay,31.57933555,-90.11119667,1,0
MS51,Belle-terre,30.52935805,-89.60839417,1,0
MS52,Glorice P Wills,30.80490944,-89.65923528,1,0
MS53,Wolf River Ranch,30.91462916,-89.44450723,1,0
MS54,Burney Farms,34.00983416,-89.73619862,1,0
MS55,Schloss Adlers,34.81092972,-89.57841445,1,0
MS57,Fred Netterville Lumber Co,31.220172,-91.240386,1,0
MS58,Tullos Field,32.1654275,-90.0439725,1,0
MS61,Simpson Field,30.62518972,-89.73340139,1,0
MS62,Davis Field,34.99120388,-89.81564223,1,0
MS63,Rye Field,34.05427388,-88.37115334,1,0
MS64,Berryhill Farms,32.06848638,-90.31175667,1,0
MS65,Delta Flying Service Inc,34.95009555,-90.20009473,1,0
MS66,Kennedy Executive,30.44603083,-88.92586501,1,0
MS68,Lambs Field,34.32649305,-88.57255028,1,0
MS69,Falcon Field,32.10876249,-90.04647223,1,0
MS70,Rainbow Field,33.78817055,-89.29757112,1,0
MS71,Slobovia Outernational,32.49514111,-90.29286806,1,0
MS74,Lees Field,30.5363025,-89.51116806,1,0
MS75,Roberts Realty,30.4501975,-88.91669834,1,0
MS76,Wade Field,33.77289305,-89.24256917,1,0
MS77,Lang Flying Service,33.33178694,-90.64314778,1,0
MS80,Hasting Airpark,33.99455472,-89.31257389,1,0
MS82,Shade Tree Field,30.51047222,-89.14726417,1,0
MS83,Alton Field,32.02959833,-90.10147306,1,0
MS85,Skelton,33.59789222,-90.80287528,1,0
MS86,Oglesby Farms Inc.,33.05012333,-91.08344,1,0
MS88,Oreck,30.7774055,-89.7250695,1,0
MS90,Flowood Industrial,32.31555555,-90.14361112,1,0
MS92,Purvis Field,31.56155555,-89.09033473,1,0
MS93,Hooper Skylark Field,30.7265775,-89.73173639,2,0
MS96,Barrett Field,32.76680055,-89.10006,1,0
MS98,Farmco Field,30.76685638,-88.60002278,1,0
MS99,Rocking T Ranch,30.25575111,-89.54172028,1,0
MSET,El Tamarindo,13.1626085,-87.9047705,1,0
MSLD,Los Comandos,13.726154,-88.106736,1,0
MSLP,El Salvador Intl,13.445666,-89.051739,2,1
MSSS,Ilopango Intl,13.6988024,-89.11984937,1,0
MT03,Morris Ranch,45.03331833,-105.13387306,1,0
MT04,Olfert,48.40419,-106.00890389,2,0
MT05,Airpark Oscars,45.70606194,-108.62236112,1,0
MT07,Langhus Airstrip,46.04160944,-110.15908056,1,0
MT08,Zortman,47.908011,-108.4740585,1,0
MT09,Floyd Ranch,48.84585694,-106.60892778,1,0
MT10,Mackay Ranch,45.32022083,-109.54850112,1,0
MT11,Etchart Field,48.3166825,-106.83394445,1,0
MT12,Smith Field,45.93853722,-112.56418889,1,0
MT14,Jerry Creek,45.82353666,-112.88614639,1,0
MT15,Fort Harrison Aaf,46.6255555,-112.112778,2,0
MT16,Buffalo Trail Ranch Strip,47.01382527,-113.2834025,1,0
MT17,Wurtz,48.90497222,-114.38153223,1,0
MT18,Silver City,46.74938194,-112.18028612,1,0
MT19,Olson,47.59104722,-114.05233167,1,0
MT20,Hollstein Ranch,46.85834583,-104.09882056,2,0
MT21,Flying Arrow Ranch,45.90158333,-112.54946389,1,0
MT22,Tezaks-colterville-spur,45.39992472,-112.16665723,1,0
MT24,Beacon Star Antique Airfield,46.9711123333333,-109.614901,3,0
MT26,Ranch Strip,47.47356861,-111.241085,1,0
MT29,Sunday Creek Airpark,46.47889194,-105.85833834,2,0
MT30,Trapper Creek Strip,45.94019777,-114.13702917,1,0
MT32,Ckye Field,46.53881138,-114.03982556,1,0
MT33,Bair,47.4094,-111.48747056,1,0
MT34,Ruff,46.13331944,-107.55063056,1,0
MT36,Cottontail Ranch,46.13217166,-110.04713167,1,0
MT37,Sanders,48.12467777,-114.24040306,1,0
MT38,Swank,48.40335472,-105.15664723,1,0
MT39,Black Canyon Ranch,47.10604722,-113.3175,1,0
MT40,Horner Field,47.59134805,-111.27191528,1,0
MT41,Jefco Skypark,45.87825972,-112.1172175,1,0
MT42,Hasskamp,45.91048361,-111.51385778,1,0
MT43,Klies Air Strip,46.34631861,-112.34362639,1,0
MT45,Castleberry,45.90888694,-104.57606445,1,0
MT46,Lakeview,44.61713861,-111.79802389,1,0
MT47,Metzel Creek,44.68685972,-111.89358723,1,0
MT48,Flying Y Ranch,45.43465833,-110.64437556,1,0
MT50,Lanning Ranch,45.08776361,-104.81941501,1,0
MT51,Zerbe,48.27696583,-105.96168028,2,0
MT52,Nine Mile,47.07770055,-114.41262056,1,0
MT53,Carson Field,48.09467444,-114.85152778,1,0
MT54,Weaver,48.24385055,-114.24429473,1,0
MT57,Klapmeier Ranch,45.32526611,-105.14776112,1,0
MT59,Gardner,45.26720916,-104.85719334,1,0
MT60,Cimino Airstrip,48.81330416,-114.35319556,1,0
MT62,Ted Luark - Private,47.06658888,-114.48428778,1,0
MT63,Lee Metcalf National Wildlife Refuge,46.55547805,-114.07288167,1,0
MT65,Morgan Ranche,45.02220972,-104.07549389,1,0
MT68,Wood Strip,46.62076833,-111.93832528,1,0
MT69,Keiley Ranch Strip,46.77993666,-112.66531501,2,0
MT70,Tiber Dam,48.31387083,-111.10914112,1,0
MT71,Edsall Field,45.72409694,-111.04300278,1,0
MT72,La Voie,46.34603305,-114.17620945,1,0
MT73,Camas,46.85076333,-113.53758695,1,0
MT74,Sikorski Ranch,46.106945,-104.41522389,1,0
MT75,Buchanan Ranch,47.43023388,-111.46024806,1,0
MT76,Smith Farms,47.3996775,-111.47002639,1,0
MT77,Peterson Ranch,47.60830083,-110.90550945,3,0
MT79,Sand Creek Wildlife Station,47.58415527,-108.70904084,1,0
MT80,Vine,48.04307277,-105.60888834,1,0
MT81,Thompson Field,45.80354027,-111.13828473,1,0
MT83,Ten Mile,46.57160027,-112.18084001,1,0
MT84,Mower Field,48.22079361,-114.37596695,1,0
MT85,Redfield Ag Strip,48.75891444,-106.36475056,1,0
MT86,Crazy Mountain Ranch,45.89382472,-110.48964723,2,0
MT87,Oglesby Farms Inc,48.66669194,-105.93390139,2,0
MT88,Campbell Ranch,48.00439138,-114.99903389,1,0
MT89,Foster Ranches,45.799935,-110.53409389,1,0
MT90,Jb,48.38779888,-105.33498806,1,0
MT93,Larner Field,46.28714833,-112.75809417,1,0
MT94,Ousel Falls,45.246595,-111.32856778,1,0
MT95,Flathead Lake Sky Ranch,48.11689972,-114.18595528,1,0
MT96,Wilhelm Airstrip,46.74022222,-112.03486112,1,0
MT97,Frampton,47.97855555,-115.76794445,1,0
MT98,Big Beaver Creek Ranch,47.698,-115.55100001,1,0
MTCA,Cayes,18.2711025,-73.7882875,1,0
MTCH,Cap Haitien Intl,19.7329885,-72.1947375,1,0
MTF,Metro Fld,64.8067875,-147.762422,1,0
MTJA,Jacmel,18.2410835,-72.5185,1,0
MTJE,Jeremie,18.66666666,-74.16666388,1,0
MTPP,Toussaint Louverture Intl,18.5800515,-72.29254,1,1
MTPX,Port De Paix,19.93333055,-72.84999722,1,0
MU00,Samuel L. Clemens Meml,39.44448361,-91.95183528,1,0
MU02,C.e.f.,38.80977,-91.10347973,1,0
MU03,Leos Angus Ranch,38.47986,-94.197361,1,0
MU04,Broadwater,36.58977999,-89.92008889,1,0
MU07,Angle Bar M,38.39474027,-94.31022584,1,0
MU09,Hester,40.46665777,-95.02108556,1,0
MU11,Eagles Landing,38.22086138,-93.01547362,1,0
MU12,Childress Airstrip,37.1403275,-93.21546195,1,0
